Date,AUDEUR=X,CHFEUR=X,CNYEUR=X,JPYEUR=X,KRWEUR=X,MXNEUR=X,USDEUR=X
2020-12-01 0:00,0.6250900030136108,0.9305790066719055,0.12448199838399887,0.007884,0.000745,0.040863998,0.8130149841308594
2021-01-01 0:00,0.6295449733734131,0.9249420166015625,0.12802499532699585,0.007869,0.000736,0.039983001,0.8237910270690918
2021-02-01 0:00,0.638185978,0.9100499749183655,0.12723000347614288,0.00777,0.000734,0.039317001,0.8282529711723328
2021-03-01 0:00,0.6489599943161011,0.905551016,0.12963899970054626,0.007728,0.000752,0.041446,0.8529800176620483
2021-04-01 0:00,0.6413900256156921,0.9072759747505188,0.12728199362754822,0.007572,0.000744,0.041122999,0.8245999813079834
2021-05-01 0:00,0.6322900056838989,0.9112600088119507,0.12863899767398834,0.007459,0.000736,0.041108999,0.8203399777412415
2021-06-01 0:00,0.6313199996948242,0.9123920202255249,0.12986700236797333,0.007599,0.000742,0.042369001,0.8402000069618225
2021-07-01 0:00,0.618818998,0.9277499914169312,0.13005800545215607,0.00768,0.000735,0.042323999,0.8426160216331482
2021-08-01 0:00,0.6178200244903564,0.9241549968719482,0.13091899454593658,0.007706,0.000726,0.042082001,0.8476799726486206
2021-09-01 0:00,0.6187999844551086,0.9224240183830261,0.13303500413894653,0.007698,0.000725,0.042004999,0.8619499802589417
2021-10-01 0:00,0.6504909992218018,0.9438220262527466,0.13372699916362762,0.007587,0.000732,0.041990999,0.8649500012397766
2021-11-01 0:00,0.6327199935913086,0.9593250155448914,0.13839499652385712,0.007779,0.000743,0.040833,0.8854699730873108
2021-12-01 0:00,0.640250027,0.9661930203437805,0.13841399550437927,0.007673,0.000742,0.043152999,0.8830000162124634
2022-01-01 0:00,0.6273000240325928,0.9628159999847412,0.13991700112819672,0.007779,0.00074,0.043035998940467834,0.8966699838638306
2022-02-01 0:00,0.6426100134849548,0.9648129940032959,0.14014799892902374,0.007738,0.000739,0.043455001,0.8943700194358826
2022-03-01 0:00,0.6720399856567383,0.9704099893569946,0.14097799360752106,0.007339,0.00074,0.045054,0.8959100246429443
2022-04-01 0:00,0.6692439913749695,0.9739940166473389,0.1435299962759018,0.007303,0.000748,0.046507001,0.948199987
2022-05-01 0:00,0.6678400039672852,0.96855098,0.13916300237178802,0.007264,0.00075,0.047483001,0.9282000064849854
2022-06-01 0:00,0.658490002,1.0030690431594849,0.14267799258232117,0.007008,0.000735,0.047529001,0.9572499990463257
2022-07-01 0:00,0.6773920059204102,1.0261210203170776,0.14520500600337982,0.00734,0.000757,0.048326999,0.9778000116348267
2022-08-01 0:00,0.6839699745178223,1.0240700244903564,0.14412300288677216,0.007187,0.000738,0.049515001475811005,0.9975000023841858
2022-09-01 0:00,0.6621900200843811,1.0433399677276611,0.14248700439929962,0.007041,0.000711,0.050528001,1.0173399448394775
2022-10-01 0:00,0.6429399847984314,1.0079929828643799,0.13817700743675232,0.006797,0.000705,0.050668999552726746,1.004520058631897
2022-11-01 0:00,0.6473199725151062,1.0145690441131592,0.135125995,0.006978,0.000731,0.050342001020908356,0.9685699939727783
2022-12-01 0:00,0.6342999935150146,1.0057330131530762,0.13445399701595306,0.00711,0.000738,0.047858998,0.9320999979972839
